"local_path","source_type","original_source_url","author_or_uploader","license_or_permission_basis","modified","review_status"
"assets/images/items/vanilla/emerald-ore.png","minecraft-wiki","https://minecraft.wiki/w/File:Emerald_Ore_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/emerald.png","minecraft-wiki","https://minecraft.wiki/w/File:Emerald_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/empty-map.png","minecraft-wiki","https://minecraft.wiki/w/File:Empty_Map_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/enchanting-table.gif","minecraft-wiki","https://minecraft.wiki/w/File:Enchanting_Table.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-rod.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Rod_(U)_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-stone-brick-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Stone_Brick_Slab_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-stone-brick-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Stone_Brick_Stairs_(N)_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-stone-brick-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Stone_Brick_Wall_(ewU)_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-stone-bricks.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Stone_Bricks_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/end-stone.png","minecraft-wiki","https://minecraft.wiki/w/File:End_Stone_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ender-chest.gif","minecraft-wiki","https://minecraft.wiki/w/File:Ender_Chest_JE2_BE2.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ender-pearl.png","minecraft-wiki","https://minecraft.wiki/w/File:Ender_Pearl_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/explorer-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Explorer_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-chiseled-copper.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Chiseled_Copper_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-copper-bulb.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Copper_Bulb_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-copper-door.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Copper_Door_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-copper-grate.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Copper_Grate_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-copper-trapdoor.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Copper_Trapdoor_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-copper.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Copper_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-cut-copper-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Cut_Copper_Slab_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-cut-copper-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Cut_Copper_Stairs_(N)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/exposed-cut-copper.png","minecraft-wiki","https://minecraft.wiki/w/File:Exposed_Cut_Copper_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/eye-of-ender.png","minecraft-wiki","https://minecraft.wiki/w/File:Eye_of_Ender_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/feather.png","minecraft-wiki","https://minecraft.wiki/w/File:Feather_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fern.png","minecraft-wiki","https://minecraft.wiki/w/File:Fern_JE6.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fire-charge.png","minecraft-wiki","https://minecraft.wiki/w/File:Fire_Charge_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fire-coral-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Fire_Coral_Block_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fire-coral-fan.png","minecraft-wiki","https://minecraft.wiki/w/File:Fire_Coral_Fan_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fire-coral.png","minecraft-wiki","https://minecraft.wiki/w/File:Fire_Coral_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/firefly-bush.png","minecraft-wiki","https://minecraft.wiki/w/File:Firefly_Bush_JE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/firework-rocket.png","minecraft-wiki","https://minecraft.wiki/w/File:Firework_Rocket_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/firework-star.png","minecraft-wiki","https://minecraft.wiki/w/File:Invicon_White_Firework_Star.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fishing-rod.png","minecraft-wiki","https://minecraft.wiki/w/File:Fishing_Rod_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/fletching-table.png","minecraft-wiki","https://minecraft.wiki/w/File:Fletching_Table_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flint-and-steel.png","minecraft-wiki","https://minecraft.wiki/w/File:Flint_and_Steel_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flint.png","minecraft-wiki","https://minecraft.wiki/w/File:Flint_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flow-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Flow_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flower-pot.png","minecraft-wiki","https://minecraft.wiki/w/File:Flower_Pot_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flowering-azalea-leaves.png","minecraft-wiki","https://minecraft.wiki/w/File:Flowering_Azalea_Leaves.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/flowering-azalea.png","minecraft-wiki","https://minecraft.wiki/w/File:Flowering_Azalea_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/friend-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Friend_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/frogspawn.png","minecraft-wiki","https://minecraft.wiki/w/File:Frogspawn_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/furnace.png","minecraft-wiki","https://minecraft.wiki/w/File:Furnace_(S)_JE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ghast-tear.png","minecraft-wiki","https://minecraft.wiki/w/File:Ghast_Tear_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gilded-blackstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Gilded_Blackstone_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glass-bottle.png","minecraft-wiki","https://minecraft.wiki/w/File:Glass_Bottle_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glass-pane.png","minecraft-wiki","https://minecraft.wiki/w/File:Glass_Pane_(EW)_JE12.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glass.png","minecraft-wiki","https://minecraft.wiki/w/File:Glass_JE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glistering-melon-slice.png","minecraft-wiki","https://minecraft.wiki/w/File:Glistering_Melon_Slice_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glow-berries.png","minecraft-wiki","https://minecraft.wiki/w/File:Glow_Berries_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glow-ink-sac.png","minecraft-wiki","https://minecraft.wiki/w/File:Glow_Ink_Sac_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glow-item-frame.png","minecraft-wiki","https://minecraft.wiki/w/File:Glow_Item_Frame_(item)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glow-lichen.png","minecraft-wiki","https://minecraft.wiki/w/File:Glow_Lichen_(D)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glowstone-dust.png","minecraft-wiki","https://minecraft.wiki/w/File:Glowstone_Dust_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/glowstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Glowstone_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gold-ingot.png","minecraft-wiki","https://minecraft.wiki/w/File:Gold_Ingot_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gold-nugget.png","minecraft-wiki","https://minecraft.wiki/w/File:Gold_Nugget_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gold-ore.png","minecraft-wiki","https://minecraft.wiki/w/File:Gold_Ore_JE7_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-apple.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Apple_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-axe.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Axe_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-boots.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Boots_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-carrot.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Carrot_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-chestplate.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Chestplate_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-helmet.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Helmet_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-hoe.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Hoe_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-horse-armor.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Horse_Armor_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-leggings.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Leggings_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-pickaxe.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Pickaxe_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-shovel.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Shovel_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/golden-sword.png","minecraft-wiki","https://minecraft.wiki/w/File:Golden_Sword_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/granite-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Granite_Slab_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/granite-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Granite_Stairs_(N)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/granite-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Granite_Wall_(ewU)_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/granite.png","minecraft-wiki","https://minecraft.wiki/w/File:Granite.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/grass-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Grass_Block_JE7_BE6.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gravel.png","minecraft-wiki","https://minecraft.wiki/w/File:Gravel_JE5_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-banner.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Banner_JE2_BE2.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-bed.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Bed.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-bundle.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Bundle_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-candle.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Candle_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-carpet.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Carpet_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-concrete-powder.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Concrete_Powder.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-concrete.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Concrete.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-dye.png","minecraft-wiki","https://minecraft.wiki/w/File:Gray_Dye_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-glazed-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Glazed_Terracotta_(S)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-harness.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Harness_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-shulker-box.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Shulker_Box_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-stained-glass-pane.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Stained_Glass_Pane_(EW)_JE9.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-stained-glass.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Stained_Glass_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Terracotta_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gray-wool.png","minecraft-wiki","https://minecraft.wiki/w/File:Light_Gray_Wool_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-banner.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Banner_JE2_BE2.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-bed.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Bed.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-bundle.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Bundle_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-candle.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Candle_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-carpet.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Carpet_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-concrete-powder.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Concrete_Powder.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-concrete.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Concrete.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-dye.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Dye_JE4_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-glazed-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Glazed_Terracotta_(S)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-harness.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Harness_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-shulker-box.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Shulker_Box_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-stained-glass-pane.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Stained_Glass_Pane_(EW)_JE9.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-stained-glass.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Stained_Glass_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Terracotta_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/green-wool.png","minecraft-wiki","https://minecraft.wiki/w/File:Green_Wool_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/grindstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Grindstone_(floor)_(N).png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/gunpowder.png","minecraft-wiki","https://minecraft.wiki/w/File:Gunpowder_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/guster-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Guster_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/hanging-roots.png","minecraft-wiki","https://minecraft.wiki/w/File:Hanging_Roots_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/hay-bale.png","minecraft-wiki","https://minecraft.wiki/w/File:Hay_Bale_(UD)_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/heart-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Heart_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/heartbreak-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Heartbreak_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/heavy-weighted-pressure-plate.png","minecraft-wiki","https://minecraft.wiki/w/File:Heavy_Weighted_Pressure_Plate_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/honey-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Honey_Block_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/honey-bottle.png","minecraft-wiki","https://minecraft.wiki/w/File:Honey_Bottle_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/honeycomb-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Honeycomb_Block_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/honeycomb.png","minecraft-wiki","https://minecraft.wiki/w/File:Honeycomb_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/hopper.png","minecraft-wiki","https://minecraft.wiki/w/File:Hopper_(D)_JE8.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/horn-coral-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Horn_Coral_Block_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/horn-coral-fan.png","minecraft-wiki","https://minecraft.wiki/w/File:Horn_Coral_Fan_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/horn-coral.png","minecraft-wiki","https://minecraft.wiki/w/File:Horn_Coral_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/howl-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Howl_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ice.png","minecraft-wiki","https://minecraft.wiki/w/File:Ice_JE4_BE6.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ink-sac.png","minecraft-wiki","https://minecraft.wiki/w/File:Ink_Sac_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-axe.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Axe_JE5_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-bars.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Bars_(EW)_JE9.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-boots.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Boots_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-chestplate.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Chestplate_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-door.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Door_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-helmet.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Helmet_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-hoe.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Hoe_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-horse-armor.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Horse_Armor_JE5_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/iron-ingot.png","minecraft-wiki","https://minecraft.wiki/w/File:Iron_Ingot_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
